,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Power
0,2020-07-30 12:04:21,1,37.54105,-77.433438,51.6,11.82,152,73.0,394.0
1,2020-07-30 12:04:22,2,37.540959,-77.433518,51.6,12.02,152,96.0,451.0
2,2020-07-30 12:04:23,3,37.540871,-77.433593,51.6,12.15,152,97.0,502.0
3,2020-07-30 12:04:24,4,37.540769,-77.433625,51.6,12.34,153,97.0,502.0
4,2020-07-30 12:04:25,5,37.540667,-77.433572,51.2,12.72,153,97.0,502.0
5,2020-07-30 12:04:26,6,37.540589000000004,-77.433465,51.0,13.02,154,98.0,493.0
6,2020-07-30 12:04:27,7,37.540521999999996,-77.433347,50.8,13.24,154,96.0,453.0
7,2020-07-30 12:04:28,8,37.540447,-77.433223,50.6,13.41,155,96.0,441.0
8,2020-07-30 12:04:29,9,37.54038,-77.4331,50.4,13.57,156,96.0,441.0
9,2020-07-30 12:04:30,10,37.540307,-77.432987,50.2,13.7,157,91.0,401.0
10,2020-07-30 12:04:31,11,37.54023,-77.43285300000001,50.2,13.8,157,92.0,377.0
11,2020-07-30 12:04:32,12,37.540154,-77.43274,50.0,13.89,157,96.0,395.0
12,2020-07-30 12:04:33,13,37.540079,-77.432612,49.8,13.99,158,96.0,395.0
13,2020-07-30 12:04:34,14,37.540007,-77.43248299999999,49.6,14.09,159,99.0,413.0
14,2020-07-30 12:04:35,15,37.539929,-77.43235899999999,49.4,14.2,160,99.0,391.0
15,2020-07-30 12:04:36,16,37.539854,-77.43222,49.2,14.33,160,95.0,386.0
16,2020-07-30 12:04:37,17,37.539776,-77.432091,49.0,14.45,160,95.0,386.0
17,2020-07-30 12:04:38,18,37.539701,-77.431963,48.8,14.45,160,93.0,353.0
18,2020-07-30 12:04:39,19,37.539623,-77.431839,48.4,14.51,161,92.0,353.0
19,2020-07-30 12:04:40,20,37.539543,-77.43170500000001,48.0,14.69,161,92.0,353.0
20,2020-07-30 12:04:41,21,37.539465,-77.431576,47.6,14.93,161,98.0,405.0
21,2020-07-30 12:04:42,22,37.539371,-77.431442,47.0,15.18,161,98.0,405.0
22,2020-07-30 12:04:43,23,37.539260999999996,-77.431351,46.2,15.51,161,97.0,333.0
23,2020-07-30 12:04:44,24,37.539127,-77.431399,44.8,16.03,161,97.0,333.0
24,2020-07-30 12:04:45,25,37.539001,-77.43149,43.6,16.53,161,97.0,333.0
25,2020-07-30 12:04:46,26,37.53888,-77.431598,42.2,16.93,161,97.0,336.0
26,2020-07-30 12:04:47,27,37.538757000000004,-77.43171,41.0,17.22,161,96.0,331.0
27,2020-07-30 12:04:48,28,37.538628,-77.431812,39.8,17.44,162,95.0,321.0
28,2020-07-30 12:04:49,29,37.538475,-77.431866,39.0,17.5,162,95.0,321.0
29,2020-07-30 12:04:50,30,37.53832,-77.431877,38.0,17.49,162,93.0,304.0
30,2020-07-30 12:04:51,31,37.538164,-77.43191999999999,37.0,17.63,162,94.0,321.0
31,2020-07-30 12:04:52,32,37.538014000000004,-77.431979,35.8,18.0,162,93.0,357.0
32,2020-07-30 12:04:53,33,37.537861,-77.432048,34.4,18.36,162,93.0,357.0
33,2020-07-30 12:04:54,34,37.537706,-77.432123,33.4,18.6,162,94.0,345.0
34,2020-07-30 12:04:55,35,37.537561,-77.43222,32.8,18.65,162,91.0,372.0
35,2020-07-30 12:04:56,36,37.537411,-77.432327,32.0,18.78,163,94.0,394.0
36,2020-07-30 12:04:57,37,37.537263,-77.432413,30.8,19.02,163,94.0,394.0
37,2020-07-30 12:04:58,38,37.537102000000004,-77.43248299999999,29.4,19.45,163,100.0,371.0
38,2020-07-30 12:04:59,39,37.536941,-77.432574,27.8,19.69,163,98.0,317.0
39,2020-07-30 12:05:00,40,37.536809999999996,-77.432724,26.4,19.73,163,97.0,311.0
40,2020-07-30 12:05:01,41,37.536665,-77.43284799999999,25.0,19.92,163,97.0,311.0
41,2020-07-30 12:05:02,42,37.536499,-77.43293299999999,23.6,20.08,164,97.0,311.0
42,2020-07-30 12:05:03,43,37.536332,-77.432976,22.4,20.28,163,93.0,357.0
43,2020-07-30 12:05:04,44,37.536171,-77.432864,21.0,20.18,163,93.0,359.0
