,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Power
0,2020-08-06 12:07:17,1,-21.736932,166.181622,13.0,9.74,115,92.0,414.0
1,2020-08-06 12:07:18,2,-21.736849,166.181585,13.0,9.92,116,92.0,437.0
2,2020-08-06 12:07:19,3,-21.736767999999998,166.181551,13.0,10.05,118,90.0,399.0
3,2020-08-06 12:07:20,4,-21.736687,166.18150500000002,13.0,10.19,119,90.0,415.0
4,2020-08-06 12:07:21,5,-21.736632,166.181428,13.0,10.35,121,91.0,459.0
5,2020-08-06 12:07:22,6,-21.736622,166.181328,13.0,10.53,122,92.0,477.0
6,2020-08-06 12:07:23,7,-21.736648000000002,166.181228,13.0,10.8,124,96.0,582.0
7,2020-08-06 12:07:24,8,-21.736686,166.18113,13.0,11.09,125,100.0,593.0
8,2020-08-06 12:07:25,9,-21.736725,166.18103200000002,13.0,11.28,127,100.0,460.0
9,2020-08-06 12:07:26,10,-21.736764,166.18093000000002,13.0,11.57,128,97.0,372.0
10,2020-08-06 12:07:27,11,-21.736803,166.180824,13.0,11.76,130,94.0,374.0
11,2020-08-06 12:07:28,12,-21.736842000000003,166.18071799999998,13.0,11.94,132,92.0,387.0
12,2020-08-06 12:07:29,13,-21.736881,166.18061,13.0,12.14,133,91.0,407.0
13,2020-08-06 12:07:30,14,-21.736922,166.1805,13.0,12.34,135,89.0,418.0
14,2020-08-06 12:07:31,15,-21.736963,166.18038700000002,13.0,12.54,137,88.0,401.0
15,2020-08-06 12:07:32,16,-21.737005,166.180274,13.0,12.71,138,87.0,405.0
16,2020-08-06 12:07:33,17,-21.737047,166.18016,13.0,12.88,139,85.0,374.0
17,2020-08-06 12:07:34,18,-21.73709,166.180041,13.0,13.0,141,83.0,319.0
18,2020-08-06 12:07:35,19,-21.737133,166.179924,13.0,13.06,142,83.0,313.0
19,2020-08-06 12:07:36,20,-21.737176,166.179807,13.0,13.12,143,83.0,329.0
20,2020-08-06 12:07:37,21,-21.737219,166.179688,13.0,13.21,144,82.0,349.0
21,2020-08-06 12:07:38,22,-21.737262,166.179569,13.0,13.29,145,84.0,361.0
22,2020-08-06 12:07:39,23,-21.737308,166.179451,13.0,13.34,146,84.0,340.0
23,2020-08-06 12:07:40,24,-21.737358999999998,166.179334,13.0,13.38,147,84.0,335.0
24,2020-08-06 12:07:41,25,-21.737410999999998,166.179218,13.0,13.43,147,85.0,354.0
25,2020-08-06 12:07:42,26,-21.737464000000003,166.179101,13.0,13.55,148,88.0,431.0
26,2020-08-06 12:07:43,27,-21.737517999999998,166.17898300000002,13.0,13.68,149,90.0,461.0
27,2020-08-06 12:07:44,28,-21.737572,166.178862,13.0,13.77,149,90.0,380.0
28,2020-08-06 12:07:45,29,-21.737627,166.178742,13.0,13.81,150,89.0,291.0
29,2020-08-06 12:07:46,30,-21.737679999999997,166.178623,13.0,13.8,150,87.0,262.0
30,2020-08-06 12:07:47,31,-21.737733,166.178499,13.0,13.79,150,83.0,261.0
31,2020-08-06 12:07:48,32,-21.737787,166.17838,13.0,13.75,151,79.0,246.0
32,2020-08-06 12:07:49,33,-21.737838,166.17826100000002,13.0,13.75,151,77.0,287.0
33,2020-08-06 12:07:50,34,-21.737885000000002,166.17813999999998,13.0,13.74,151,75.0,271.0
34,2020-08-06 12:07:51,35,-21.737935,166.178019,13.0,13.76,152,79.0,315.0
35,2020-08-06 12:07:52,36,-21.737987,166.17790300000001,13.0,13.73,152,89.0,245.0
36,2020-08-06 12:07:53,37,-21.738041,166.177783,13.0,13.72,151,93.0,272.0
37,2020-08-06 12:07:54,38,-21.738095,166.177665,13.0,13.69,152,94.0,256.0
38,2020-08-06 12:07:55,39,-21.738144000000002,166.177545,13.0,13.68,152,95.0,273.0
39,2020-08-06 12:07:56,40,-21.738177,166.17741999999998,13.0,13.65,152,95.0,250.0
40,2020-08-06 12:07:57,41,-21.738212,166.177294,13.0,13.61,152,95.0,242.0
41,2020-08-06 12:07:58,42,-21.738248000000002,166.177169,13.0,13.57,152,96.0,261.0
42,2020-08-06 12:07:59,43,-21.738287,166.177042,13.0,13.59,152,98.0,294.0
43,2020-08-06 12:08:00,44,-21.738325,166.176923,13.0,13.57,152,97.0,259.0
44,2020-08-06 12:08:01,45,-21.738371,166.176799,13.0,13.54,152,97.0,232.0
45,2020-08-06 12:08:02,46,-21.738424,166.17668600000002,13.0,13.52,153,98.0,260.0
46,2020-08-06 12:08:03,47,-21.738481,166.17657,13.0,13.49,153,98.0,246.0
47,2020-08-06 12:08:04,48,-21.738529999999997,166.17645,13.0,13.49,153,100.0,294.0
48,2020-08-06 12:08:05,49,-21.738574,166.17633,13.0,13.52,153,101.0,297.0
49,2020-08-06 12:08:06,50,-21.738617,166.176208,13.0,13.53,153,102.0,308.0
50,2020-08-06 12:08:07,51,-21.73866,166.176089,13.0,13.47,153,102.0,282.0
51,2020-08-06 12:08:08,52,-21.738706,166.17597,13.0,13.39,153,100.0,222.0
52,2020-08-06 12:08:09,53,-21.73875,166.175851,13.0,13.35,153,99.0,220.0
53,2020-08-06 12:08:10,54,-21.738792,166.175734,13.0,13.34,153,98.0,246.0
54,2020-08-06 12:08:11,55,-21.738833,166.175616,13.0,13.35,154,98.0,274.0
55,2020-08-06 12:08:12,56,-21.738870000000002,166.175493,13.0,13.39,154,99.0,313.0
56,2020-08-06 12:08:13,57,-21.738891,166.175369,13.0,13.44,153,101.0,332.0
57,2020-08-06 12:08:14,58,-21.738882999999998,166.17524,13.0,13.48,154,102.0,295.0
58,2020-08-06 12:08:15,59,-21.738839000000002,166.175122,13.0,13.44,153,100.0,238.0
59,2020-08-06 12:08:16,60,-21.738766000000002,166.175016,13.0,13.4,153,100.0,242.0
60,2020-08-06 12:08:17,61,-21.738685999999998,166.174924,13.0,13.15,154,98.0,239.0
61,2020-08-06 12:08:18,62,-21.738604000000002,166.17482900000002,13.0,13.09,153,98.0,266.0
62,2020-08-06 12:08:19,63,-21.738523999999998,166.17473999999999,13.0,13.1,153,99.0,277.0
63,2020-08-06 12:08:20,64,-21.738441,166.174651,13.0,13.1,153,98.0,261.0
64,2020-08-06 12:08:21,65,-21.73836,166.17456299999998,13.0,13.09,153,99.0,272.0
65,2020-08-06 12:08:22,66,-21.738278,166.174469,13.0,13.12,153,99.0,301.0
66,2020-08-06 12:08:23,67,-21.7382,166.17437900000002,13.0,13.17,153,102.0,346.0
67,2020-08-06 12:08:24,68,-21.738120000000002,166.174289,13.0,13.22,153,103.0,298.0
68,2020-08-06 12:08:25,69,-21.738035999999997,166.174199,13.0,13.25,152,103.0,298.0
69,2020-08-06 12:08:26,70,-21.737953,166.17410800000002,13.0,13.27,152,103.0,278.0
70,2020-08-06 12:08:27,71,-21.737873999999998,166.174019,13.0,13.28,152,102.0,271.0
71,2020-08-06 12:08:28,72,-21.737795000000002,166.173923,13.0,13.25,152,99.0,224.0
72,2020-08-06 12:08:29,73,-21.737721,166.173826,13.0,13.24,152,99.0,254.0
73,2020-08-06 12:08:30,74,-21.737667000000002,166.173713,13.0,13.23,151,98.0,243.0
74,2020-08-06 12:08:31,75,-21.737644,166.173594,13.0,13.22,151,97.0,245.0
75,2020-08-06 12:08:32,76,-21.737652999999998,166.17346799999999,13.0,13.21,151,96.0,254.0
76,2020-08-06 12:08:33,77,-21.737689000000003,166.173346,13.0,13.22,151,96.0,263.0
77,2020-08-06 12:08:34,78,-21.737745999999998,166.173234,13.0,13.26,151,99.0,318.0
78,2020-08-06 12:08:35,79,-21.737814,166.173125,13.0,13.28,151,100.0,307.0
79,2020-08-06 12:08:36,80,-21.737886,166.173024,13.0,13.23,150,99.0,249.0
80,2020-08-06 12:08:37,81,-21.737958,166.172923,13.0,13.17,150,99.0,256.0
81,2020-08-06 12:08:38,82,-21.738029,166.172824,13.0,13.12,150,99.0,274.0
82,2020-08-06 12:08:39,83,-21.738101,166.17272,13.0,13.11,150,101.0,303.0
83,2020-08-06 12:08:40,84,-21.738167999999998,166.172619,13.0,13.12,150,101.0,290.0
84,2020-08-06 12:08:41,85,-21.738235999999997,166.172516,13.0,13.16,150,103.0,316.0
85,2020-08-06 12:08:42,86,-21.738307,166.172411,13.0,13.19,150,102.0,283.0
86,2020-08-06 12:08:43,87,-21.738377,166.172311,13.0,13.2,149,102.0,267.0
87,2020-08-06 12:08:44,88,-21.738447,166.172208,13.0,13.2,149,102.0,263.0
88,2020-08-06 12:08:45,89,-21.738518,166.172104,13.0,13.2,150,100.0,277.0
89,2020-08-06 12:08:46,90,-21.738585999999998,166.172003,13.0,13.23,150,102.0,294.0
90,2020-08-06 12:08:47,91,-21.738654,166.171898,13.0,13.26,150,102.0,297.0
91,2020-08-06 12:08:48,92,-21.738722,166.171794,13.0,13.3,149,102.0,300.0
92,2020-08-06 12:08:49,93,-21.738792,166.171689,13.0,13.33,149,102.0,280.0
93,2020-08-06 12:08:50,94,-21.73886,166.17158600000002,13.0,13.31,150,102.0,280.0
94,2020-08-06 12:08:51,95,-21.738928,166.17148500000002,13.0,13.28,150,101.0,276.0
95,2020-08-06 12:08:52,96,-21.738993,166.171382,13.0,13.27,149,100.0,263.0
96,2020-08-06 12:08:53,97,-21.739053,166.171274,13.0,13.28,149,99.0,280.0
97,2020-08-06 12:08:54,98,-21.739109,166.17116000000001,13.0,13.3,149,101.0,294.0
98,2020-08-06 12:08:55,99,-21.739156,166.171047,13.0,13.33,149,101.0,311.0
99,2020-08-06 12:08:56,100,-21.739198000000002,166.170927,13.0,13.34,149,103.0,339.0
100,2020-08-06 12:08:57,101,-21.739241,166.17080900000002,13.0,13.37,149,106.0,357.0
101,2020-08-06 12:08:58,102,-21.739283,166.170691,13.0,13.38,149,95.0,334.0
102,2020-08-06 12:08:59,103,-21.739322,166.17057,13.0,13.39,149,96.0,328.0
103,2020-08-06 12:09:00,104,-21.739355,166.170449,13.0,13.38,149,96.0,310.0
104,2020-08-06 12:09:01,105,-21.73938,166.170322,13.0,13.31,149,94.0,247.0
105,2020-08-06 12:09:02,106,-21.7394,166.170199,13.0,13.27,149,93.0,265.0
106,2020-08-06 12:09:03,107,-21.739416000000002,166.170075,13.0,13.26,148,93.0,321.0
107,2020-08-06 12:09:04,108,-21.739429,166.169949,13.0,13.26,148,92.0,332.0
108,2020-08-06 12:09:05,109,-21.73944,166.169822,13.0,13.27,149,93.0,338.0
109,2020-08-06 12:09:06,110,-21.73945,166.169696,13.0,13.29,149,94.0,341.0
110,2020-08-06 12:09:07,111,-21.739454000000002,166.169567,13.0,13.29,149,94.0,323.0
111,2020-08-06 12:09:08,112,-21.739456,166.169442,13.0,13.22,149,92.0,278.0
112,2020-08-06 12:09:09,113,-21.739459,166.169313,13.0,13.13,149,92.0,274.0
113,2020-08-06 12:09:10,114,-21.739463,166.16918700000002,13.0,13.09,149,91.0,287.0
114,2020-08-06 12:09:11,115,-21.739464,166.169063,13.0,13.05,149,89.0,271.0
115,2020-08-06 12:09:12,116,-21.739464,166.168937,13.0,13.02,148,88.0,296.0
116,2020-08-06 12:09:13,117,-21.739466,166.168812,13.0,12.99,148,90.0,296.0
117,2020-08-06 12:09:14,118,-21.739468,166.168687,13.0,12.99,148,90.0,293.0
118,2020-08-06 12:09:15,119,-21.739468,166.168567,13.0,13.0,148,91.0,298.0
119,2020-08-06 12:09:16,120,-21.739465,166.168442,13.0,13.03,148,91.0,302.0
120,2020-08-06 12:09:17,121,-21.73946,166.168316,13.0,13.07,148,91.0,304.0
121,2020-08-06 12:09:18,122,-21.739448,166.168193,13.0,13.11,148,92.0,300.0
122,2020-08-06 12:09:19,123,-21.739421,166.16806599999998,13.0,13.17,148,92.0,313.0
123,2020-08-06 12:09:20,124,-21.739386,166.167948,13.0,13.24,148,94.0,329.0
124,2020-08-06 12:09:21,125,-21.739349,166.167826,13.0,13.26,147,94.0,301.0
125,2020-08-06 12:09:22,126,-21.739310999999997,166.167702,13.0,13.27,147,93.0,280.0
126,2020-08-06 12:09:23,127,-21.739264000000002,166.167584,13.0,13.34,148,94.0,338.0
127,2020-08-06 12:09:24,128,-21.739213,166.167467,13.0,13.41,148,95.0,344.0
128,2020-08-06 12:09:25,129,-21.739161,166.167351,13.0,13.44,148,94.0,300.0
129,2020-08-06 12:09:26,130,-21.739109,166.167232,13.0,13.48,148,95.0,304.0
130,2020-08-06 12:09:27,131,-21.739058,166.167115,13.0,13.56,148,97.0,382.0
131,2020-08-06 12:09:28,132,-21.739003,166.166999,13.0,13.66,148,98.0,389.0
132,2020-08-06 12:09:29,133,-21.738947,166.166883,13.0,13.69,149,97.0,333.0
133,2020-08-06 12:09:30,134,-21.738885,166.16677099999998,13.0,13.69,149,99.0,328.0
134,2020-08-06 12:09:31,135,-21.738812,166.166663,13.0,13.7,149,97.0,348.0
135,2020-08-06 12:09:32,136,-21.73873,166.16656799999998,13.0,13.65,149,95.0,298.0
136,2020-08-06 12:09:33,137,-21.738636,166.166484,13.0,13.64,150,96.0,337.0
137,2020-08-06 12:09:34,138,-21.738536,166.166411,13.0,13.63,150,96.0,340.0
138,2020-08-06 12:09:35,139,-21.738432999999997,166.166341,13.0,13.71,150,98.0,439.0
139,2020-08-06 12:09:36,140,-21.738326,166.166269,13.0,13.77,150,101.0,435.0
140,2020-08-06 12:09:37,141,-21.738229999999998,166.166186,13.0,13.78,151,102.0,401.0
141,2020-08-06 12:09:38,142,-21.738151000000002,166.166085,13.0,13.71,151,105.0,413.0
142,2020-08-06 12:09:39,143,-21.738095,166.165969,13.0,13.68,151,106.0,451.0
143,2020-08-06 12:09:40,144,-21.738068,166.165841,13.0,13.67,152,108.0,467.0
144,2020-08-06 12:09:41,145,-21.738056,166.16571000000002,13.0,13.63,152,109.0,415.0
145,2020-08-06 12:09:42,146,-21.738052,166.16558,13.0,13.62,153,109.0,460.0
146,2020-08-06 12:09:43,147,-21.73805,166.165448,13.0,13.51,153,107.0,347.0
147,2020-08-06 12:09:44,148,-21.738049,166.165317,13.0,13.46,154,104.0,404.0
148,2020-08-06 12:09:45,149,-21.738052,166.165188,13.0,13.46,154,102.0,480.0
