,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Power
0,2020-07-30 12:04:21,1,37.541051,-77.433431,51.6,12.17,137.0,98.0,342.0
1,2020-07-30 12:04:22,2,37.54096,-77.433513,51.6,12.25,138.0,98.0,345.0
2,2020-07-30 12:04:23,3,37.540867999999996,-77.433589,51.6,12.34,139.0,96.0,354.0
3,2020-07-30 12:04:24,4,37.540764,-77.433624,51.6,12.46,141.0,96.0,355.0
4,2020-07-30 12:04:25,5,37.540659999999995,-77.433566,51.2,12.78,142.0,96.0,355.0
5,2020-07-30 12:04:26,6,37.540584,-77.433459,51.0,13.06,144.0,96.0,382.0
6,2020-07-30 12:04:27,7,37.540517,-77.433336,50.8,13.25,145.0,96.0,281.0
7,2020-07-30 12:04:28,8,37.54045,-77.433216,50.6,13.34,146.0,96.0,281.0
8,2020-07-30 12:04:29,9,37.540374,-77.433094,50.4,13.5,148.0,97.0,310.0
9,2020-07-30 12:04:30,10,37.540301,-77.43297700000001,50.2,13.65,148.0,97.0,300.0
10,2020-07-30 12:04:31,11,37.540227,-77.432856,50.2,13.8,149.0,96.0,311.0
11,2020-07-30 12:04:32,12,37.540151,-77.432728,50.0,13.93,150.0,97.0,306.0
12,2020-07-30 12:04:33,13,37.540079999999996,-77.4326,49.8,14.09,150.0,98.0,366.0
13,2020-07-30 12:04:34,14,37.540005,-77.432474,49.6,14.22,151.0,98.0,334.0
14,2020-07-30 12:04:35,15,37.539929,-77.432346,49.4,14.32,152.0,97.0,296.0
15,2020-07-30 12:04:36,16,37.539853,-77.432215,49.2,14.46,152.0,96.0,339.0
16,2020-07-30 12:04:37,17,37.539773,-77.432087,49.0,14.61,153.0,96.0,307.0
17,2020-07-30 12:04:38,18,37.539693,-77.431956,48.8,14.76,153.0,96.0,307.0
18,2020-07-30 12:04:39,19,37.539615999999995,-77.431823,48.4,14.94,153.0,97.0,335.0
19,2020-07-30 12:04:40,20,37.539537,-77.431686,48.0,15.14,153.0,97.0,314.0
20,2020-07-30 12:04:41,21,37.53945,-77.431556,47.6,15.41,154.0,99.0,349.0
21,2020-07-30 12:04:42,22,37.539357,-77.431423,47.0,15.66,154.0,98.0,299.0
22,2020-07-30 12:04:43,23,37.539238,-77.431344,46.0,16.09,154.0,97.0,238.0
23,2020-07-30 12:04:44,24,37.539102,-77.43140799999999,44.6,16.76,154.0,99.0,324.0
24,2020-07-30 12:04:45,25,37.538973,-77.431515,43.2,17.39,154.0,100.0,352.0
25,2020-07-30 12:04:46,26,37.538845,-77.43163100000001,42.0,17.88,155.0,100.0,236.0
26,2020-07-30 12:04:47,27,37.538713,-77.431753,40.6,18.26,154.0,99.0,215.0
27,2020-07-30 12:04:48,28,37.538563,-77.431841,39.4,18.58,155.0,100.0,215.0
28,2020-07-30 12:04:49,29,37.538396,-77.431866,38.6,18.74,155.0,100.0,222.0
29,2020-07-30 12:04:50,30,37.538229,-77.43189100000001,37.4,18.96,155.0,100.0,212.0
30,2020-07-30 12:04:51,31,37.538069,-77.431952,36.2,19.21,155.0,100.0,234.0
31,2020-07-30 12:04:52,32,37.537906,-77.432029,34.8,19.39,155.0,101.0,217.0
32,2020-07-30 12:04:53,33,37.53774,-77.432102,33.6,18.75,155.0,101.0,217.0
33,2020-07-30 12:04:54,34,37.537592,-77.4322,32.8,18.66,155.0,74.0,125.0
34,2020-07-30 12:04:55,35,37.537446,-77.432303,32.2,18.43,155.0,74.0,125.0
35,2020-07-30 12:04:56,36,37.5373,-77.432396,31.2,18.48,155.0,,
36,2020-07-30 12:04:57,37,37.537143,-77.43247099999999,29.8,18.8,154.0,,
37,2020-07-30 12:04:58,38,37.536986999999996,-77.43255,28.2,19.17,154.0,,
38,2020-07-30 12:04:59,39,37.53685,-77.432684,26.8,19.47,154.0,,
39,2020-07-30 12:05:00,40,37.536714,-77.432817,25.6,19.56,153.0,,
