,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Power
0,2020-07-23 12:07:18,1,47.271407,11.39617,283.8,11.54,145,113.0,736.0
1,2020-07-23 12:07:19,2,47.271397,11.396009,283.8,11.85,148,113.0,736.0
2,2020-07-23 12:07:20,3,47.271375,11.395856,283.8,12.12,150,110.0,757.0
3,2020-07-23 12:07:21,4,47.271327,11.395710000000001,283.8,12.37,152,110.0,757.0
4,2020-07-23 12:07:22,5,47.271252000000004,11.395589,283.8,12.6,154,114.0,770.0
5,2020-07-23 12:07:23,6,47.27115,11.395503,283.8,12.79,156,112.0,770.0
6,2020-07-23 12:07:24,7,47.271037,11.395456,283.8,12.97,157,114.0,786.0
7,2020-07-23 12:07:25,8,47.270924,11.395437,284.0,13.13,158,114.0,786.0
8,2020-07-23 12:07:26,9,47.270801,11.395424,284.0,13.27,159,113.0,791.0
9,2020-07-23 12:07:27,10,47.270688,11.395408999999999,284.2,13.43,159,117.0,791.0
10,2020-07-23 12:07:28,11,47.270565000000005,11.395389,284.2,13.61,160,117.0,733.0
11,2020-07-23 12:07:29,12,47.270436,11.395369,284.4,13.81,160,71.0,733.0
12,2020-07-23 12:07:30,13,47.270313,11.395353,284.4,13.94,160,71.0,568.0
13,2020-07-23 12:07:31,14,47.270195,11.395333,284.6,14.0,161,71.0,568.0
14,2020-07-23 12:07:32,15,47.270066,11.395313999999999,284.6,13.88,161,68.0,348.0
15,2020-07-23 12:07:33,16,47.269948,11.395298,284.6,13.79,160,47.0,348.0
16,2020-07-23 12:07:34,17,47.269825,11.395280999999999,284.4,13.66,160,47.0,333.0
17,2020-07-23 12:07:35,18,47.269707000000004,11.395261999999999,284.4,13.54,160,47.0,333.0
18,2020-07-23 12:07:36,19,47.269578,11.395244,284.4,13.43,160,47.0,333.0
19,2020-07-23 12:07:37,20,47.269459999999995,11.395227,284.2,13.31,160,47.0,293.0
20,2020-07-23 12:07:38,21,47.269342,11.395209,284.2,13.2,159,138.0,287.0
21,2020-07-23 12:07:39,22,47.269228999999996,11.395192,284.0,13.12,158,145.0,287.0
22,2020-07-23 12:07:40,23,47.269110999999995,11.395173,283.8,13.05,158,98.0,256.0
23,2020-07-23 12:07:41,24,47.268993,11.395156,283.8,12.96,157,107.0,256.0
24,2020-07-23 12:07:42,25,47.268875,11.395136,283.6,12.88,156,95.0,336.0
25,2020-07-23 12:07:43,26,47.268763,11.395113,283.6,12.84,155,94.0,336.0
26,2020-07-23 12:07:44,27,47.268645,11.395128999999999,283.6,12.77,155,91.0,372.0
27,2020-07-23 12:07:45,28,47.268559,11.39523,283.6,12.6,154,94.0,372.0
28,2020-07-23 12:07:46,29,47.268532,11.395394999999999,283.6,12.52,154,94.0,372.0
29,2020-07-23 12:07:47,30,47.268543,11.395557,283.4,12.63,154,99.0,491.0
30,2020-07-23 12:07:48,31,47.268564000000005,11.395724000000001,283.4,12.8,154,102.0,491.0
31,2020-07-23 12:07:49,32,47.268591,11.395889,283.2,13.05,154,101.0,581.0
32,2020-07-23 12:07:50,33,47.268618,11.39606,283.0,13.32,154,101.0,581.0
33,2020-07-23 12:07:51,34,47.26865,11.396239,282.8,13.56,154,101.0,536.0
34,2020-07-23 12:07:52,35,47.268677000000004,11.396412,282.6,13.77,154,101.0,536.0
35,2020-07-23 12:07:53,36,47.268698,11.396589,282.4,13.99,155,103.0,567.0
36,2020-07-23 12:07:54,37,47.26873,11.396775,282.2,14.25,155,100.0,567.0
37,2020-07-23 12:07:55,38,47.268763,11.396961,282.0,14.47,155,98.0,501.0
